"Outbound Time Stamp 2021-12-02T02:00:00-05:00 Inbound Last Received Time Stamp 2021-12-01T21:06:01-05:00 Inbound Last Changed Time Stamp 2021-12-01T21:06:01-05:00 Environment Name PROD Total Count 612206"
"SP","ATA","AID","BPOA","EPOA","A","MAIN","SUB","Admin Bureau","GWA TAS","GWA TAS Name","Agency Name","BETC","BETC Name","Effective Date","Suspend Date","IsCredit","Adj BETC","STAR TAS","STAR Dept Reg","STAR Dept Xfer","STAR Main Acct","Txn Type","Acct Type","Acct Type Description","Fund Type","Fund Type Description"
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","APINDADV","Appropriation - Indefinite - Advance","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","APINDPYA","Appropriation - Indefinite - PY Upward Adjustment","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","APINDW","Appropriation - Indefinite - Withdrawn","2021-10-01","","0","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","APINDYEC","Indefinite, Year End Closing Adjustment, Credit","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","APINDYED","Indefinite, Year End Closing Adjustment, Debit","2021-10-01","","0","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","APLAE","Appropriation - Loan Administrative Expense","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","APLOCA","Appropriation - Liquidation of Contract Authority","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","APLOD","Appropriation - Liquidation of Deficiency","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","APLS","Appropriation - Loan Subsidy","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","APOTH","Appropriation - Other","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","APROP","Appropriation Warrants","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","AXFERC","Appropriation Transfer, increase","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","AXFERD","Appropriation Transfer, Decrease","2021-10-01","","0","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","BXFERC","Balance Transfer , Increase","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","BXFERD","Balance Transfer , Decrease","2021-10-01","","0","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","COLFNFAJ","Adjustments to Collections to a Non-Financing Account from a Financing Account, Credit Reform","2021-10-01","","0","","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","COLL","Offsetting Collection","2021-10-01","","1","COLLAJ","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","COLLAJ","Adjustment to Offsetting Collections","2021-10-01","","0","","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","COLLFNF","Collections to a Non-Financing Account from a Financing Account, Credit Reform","2021-10-01","","1","COLFNFAJ","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","CXFERD","Transfers to General Fund Receipt Accounts","2021-10-01","","0","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DFCXL","Debt Forgiveness - Cancellation of Debt Adjustment","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISB","Gross Disbursement","2021-10-01","","0","DISBAJ","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISBAJ","Adjustment to Gross Disbursements","2021-10-01","","1","","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISBUR","Upward Reestimate Payment from Program to Financing Account, Credit Reform","2021-10-01","","0","DISBURAJ","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISBURAJ","Adjustment to Upward Reestimate Payment from Program to Financing Account, Credit Reform","2021-10-01","","1","","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISFCR","Other Disbursements to the Financing Account, Credit Reform","2021-10-01","","0","DISFCRAJ","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISFCRAJ","Adjustments to Other Disbursements to the Financing Account, Credit Reform","2021-10-01","","1","","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISGF","Gross Disbursement of Appropriation Derived from General Fund of US","2021-10-01","","0","DISGFAJ","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISGFAJ","Gross Disbursement of Appropriation Derived from General Fund of US-Adjustment","2021-10-01","","1","","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISNGF","Gross Disbursement of Approp & Other Sources Derived from Other than General Fund of US","2021-10-01","","0","DISNGFAJ","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISNGFAJ","Gross Disbursement of Approp & Other Sources Derived from Other than General Fund of US-Adjustment","2021-10-01","","1","","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISSUB","Subsidy Payment from Program to Financing Account, Credit Reform","2021-10-01","","0","DISSUBAJ","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","DISSUBAJ","Adjustment to Subsidy Payment from Program to Financing Account, Credit Reform","2021-10-01","","1","","00220129","00","","0129","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","JRCR","Appropriation - Other Joint Resolution/Continuing Resolution","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","RAPPRC","Reappropriation","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","RAPPRD","Reappropriation","2021-10-01","","0","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","READXFRC","Repayable Advance Transfer, Increase","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","READXFRD","Repayable Advance Transfer, Decrease","2021-10-01","","0","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","RS","Appropriation - Other Rescission(s)","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","RSADV","Rescission of Appropriation - Definite - Advance","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","RSAP","Rescission of Appropriation - Definite - Regular","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","RSIND","Rescission of Appropriation - Indefinite - Regular","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","RSINDADV","Rescission of Appropriation - Indefinite - Advance","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","RSUBADV","Rescission of Unobligated Balances  - Definite - Advance","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","RSUBAP","Rescission of Unobligated Balances  - Definite - Regular","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","SW","Surplus, Unavailable for Restoration","2021-10-01","","0","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","SWYE","Surplus, Year End Closing Cancellation of Expired Account Balances","2021-10-01","","0","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","SWYEAR","Surplus, Year-End Closing Cancellation, Unavailable for Restoration","2021-10-01","","0","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","2022","2022","","0129","000","01","00220129","Contingent Expenses, United States Senate Caucus on International Narcotics Control, Senate","Congress","SWYERV","Reversal of Surplus, Year End Closing Cancellation of Expired Account Balances","2021-10-01","","1","","00220129","00","","0129","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","AP","Appropriation - Definite - Regular","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APADV","Appropriation - Definite - Advance","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APCRREF","Appropriation - Reestimated Loan Subsidy (Credit Reform)","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APDF","Appropriation - Debt Forgiveness","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APDLA","Appropriation - Debt Liquidation Appropriation","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APIND","Appropriation - Indefinite - Regular","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APINDADV","Appropriation - Indefinite - Advance","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APINDPYA","Appropriation - Indefinite - PY Upward Adjustment","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APINDW","Appropriation - Indefinite - Withdrawn","2020-06-02","","0","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APINDYEC","Indefinite, Year End Closing Adjustment, Credit","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APINDYED","Indefinite, Year End Closing Adjustment, Debit","1990-11-15","","0","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APLAE","Appropriation - Loan Administrative Expense","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APLOCA","Appropriation - Liquidation of Contract Authority","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APLOD","Appropriation - Liquidation of Deficiency","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APLS","Appropriation - Loan Subsidy","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APOTH","Appropriation - Other","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","APROP","Appropriation Warrants","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","AXFERC","Appropriation Transfer, increase","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","AXFERD","Appropriation Transfer, Decrease","1990-11-15","","0","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","BXFERC","Balance Transfer , Increase","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","BXFERD","Balance Transfer , Decrease","1990-11-15","","0","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","COLFNFAJ","Adjustments to Collections to a Non-Financing Account from a Financing Account, Credit Reform","1990-11-15","","0","","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","COLL","Offsetting Collection","1990-11-15","","1","COLLAJ","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","COLLAJ","Adjustment to Offsetting Collections","1990-11-15","","0","","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","COLLFNF","Collections to a Non-Financing Account from a Financing Account, Credit Reform","1990-11-15","","1","COLFNFAJ","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","CXFERD","Transfers to General Fund Receipt Accounts","1990-11-15","","0","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DFCXL","Debt Forgiveness - Cancellation of Debt Adjustment","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISB","Gross Disbursement","1990-11-15","","0","DISBAJ","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISBAJ","Adjustment to Gross Disbursements","1990-11-15","","1","","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISBUR","Upward Reestimate Payment from Program to Financing Account, Credit Reform","1990-11-15","","0","DISBURAJ","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISBURAJ","Adjustment to Upward Reestimate Payment from Program to Financing Account, Credit Reform","1990-11-15","","1","","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISFCR","Other Disbursements to the Financing Account, Credit Reform","1990-11-15","","0","DISFCRAJ","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISFCRAJ","Adjustments to Other Disbursements to the Financing Account, Credit Reform","1990-11-15","","1","","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISGF","Gross Disbursement of Appropriation Derived from General Fund of US","1990-11-15","","0","DISGFAJ","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISGFAJ","Gross Disbursement of Appropriation Derived from General Fund of US-Adjustment","1990-11-15","","1","","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISNGF","Gross Disbursement of Approp & Other Sources Derived from Other than General Fund of US","1990-11-15","","0","DISNGFAJ","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISNGFAJ","Gross Disbursement of Approp & Other Sources Derived from Other than General Fund of US-Adjustment","1990-11-15","","1","","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISSUB","Subsidy Payment from Program to Financing Account, Credit Reform","1990-11-15","","0","DISSUBAJ","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","DISSUBAJ","Adjustment to Subsidy Payment from Program to Financing Account, Credit Reform","1990-11-15","","1","","00X0130","00","","0130","Collection, IPC, NTDOPMT, Payment","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","JRCR","Appropriation - Other Joint Resolution/Continuing Resolution","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","RAPPRC","Reappropriation","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","RAPPRD","Reappropriation","1990-11-15","","0","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","READXFRC","Repayable Advance Transfer, Increase","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","READXFRD","Repayable Advance Transfer, Decrease","1990-11-15","","0","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","RS","Appropriation - Other Rescission(s)","1990-11-15","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","RSADV","Rescission of Appropriation - Definite - Advance","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","RSAP","Rescission of Appropriation - Definite - Regular","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","RSIND","Rescission of Appropriation - Indefinite - Regular","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","RSINDADV","Rescission of Appropriation - Indefinite - Advance","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","RSUBADV","Rescission of Unobligated Balances  - Definite - Advance","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","RSUBAP","Rescission of Unobligated Balances  - Definite - Regular","2020-06-02","","1","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","SW","Surplus, Unavailable for Restoration","1990-11-15","","0","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
"","","000","","","X","0130","000","01","00X0130","Contingent Expenses, Senator's Official Personnel and Office    Expense Account, Senate","Congress","SWYE","Surplus, Year End Closing Cancellation of Expired Account Balances","1990-11-15","","0","","00X0130","00","","0130","","EXPND","Expenditure","GF","General Fund",
